"ParticipantName","SegmentName","FixationPointX","FixationPointY","GazeStart","GazeEnd","hoge","piyo","ItemNo","Condition","AOI1","AOI2","AOI3","AOI4","AOI"
"P32","Segment 14",1311,217,4610,5200,"1","40","5","a","A","D","B","C",2
"P32","Segment 14",1335,264,5220,5410,"1","40","5","a","A","D","B","C",2
"P32","Segment 14",1212,779,6860,7090,"1","40","5","a","A","D","B","C",4
"P32","Segment 14",1150,604,7260,7726,"1","40","5","a","A","D","B","C",4
"P32","Segment 14",1283,814,7803,8095,"1","40","5","a","A","D","B","C",4
"P32","Segment 15",993,487,0,177,"1","43","4","b","A","C","D","B",2
"P32","Segment 15",977,577,224,350,"1","43","4","b","A","C","D","B",4
"P32","Segment 15",589,798,410,687,"1","43","4","b","A","C","D","B",3
"P32","Segment 15",564,793,697,873,"1","43","4","b","A","C","D","B",3
"P32","Segment 15",541,331,950,1053,"1","43","4","b","A","C","D","B",1
"P32","Segment 15",491,135,1163,1303,"1","43","4","b","A","C","D","B",1
"P32","Segment 15",560,101,1387,1517,"1","43","4","b","A","C","D","B",1
"P32","Segment 15",567,722,4430,4566,"1","43","4","b","A","C","D","B",3
"P32","Segment 15",467,245,4620,4700,"1","43","4","b","A","C","D","B",1
"P32","Segment 15",482,298,4716,4776,"1","43","4","b","A","C","D","B",1
"P32","Segment 15",476,144,4803,5013,"1","43","4","b","A","C","D","B",1
"P32","Segment 15",481,191,5026,5193,"1","43","4","b","A","C","D","B",1
"P32","Segment 15",519,171,5306,5606,"1","43","4","b","A","C","D","B",1
"P32","Segment 15",1434,281,5743,5819,"1","43","4","b","A","C","D","B",2
"P32","Segment 15",1519,271,5889,6029,"1","43","4","b","A","C","D","B",2
"P32","Segment 15",1582,192,6159,6446,"1","43","4","b","A","C","D","B",2
"P32","Segment 15",1515,221,6499,6679,"1","43","4","b","A","C","D","B",2
"P32","Segment 15",1493,241,6686,7006,"1","43","4","b","A","C","D","B",2
"P32","Segment 15",1467,263,7019,7433,"1","43","4","b","A","C","D","B",2
"P32","Segment 15",1388,240,7469,7553,"1","43","4","b","A","C","D","B",2
"P32","Segment 15",1364,329,7586,7729,"1","43","4","b","A","C","D","B",2
"P32","Segment 15",1284,405,7769,8246,"1","43","4","b","A","C","D","B",2
"P32","Segment 15",1478,254,8429,8448,"1","43","4","b","A","C","D","B",2
"P32","Segment 16",623,156,441,501,"1","48","1","a","A","B","C","D",1
"P32","Segment 16",213,284,1001,1071,"1","48","1","a","A","B","C","D",1
"P32","Segment 16",330,271,1187,1274,"1","48","1","a","A","B","C","D",1
"P32","Segment 16",1371,309,1527,1594,"1","48","1","a","A","B","C","D",2
"P32","Segment 16",1357,366,1621,1714,"1","48","1","a","A","B","C","D",2
"P32","Segment 16",1374,287,1734,1804,"1","48","1","a","A","B","C","D",2
"P32","Segment 16",1381,269,1824,2161,"1","48","1","a","A","B","C","D",2
"P32","Segment 16",1235,765,2481,2611,"1","48","1","a","A","B","C","D",4
"P32","Segment 16",617,824,2681,2814,"1","48","1","a","A","B","C","D",3
"P32","Segment 16",444,827,2854,2967,"1","48","1","a","A","B","C","D",3
"P32","Segment 16",425,834,2994,3064,"1","48","1","a","A","B","C","D",3
"P32","Segment 16",331,389,3114,3194,"1","48","1","a","A","B","C","D",1
"P32","Segment 16",212,344,3310,3504,"1","48","1","a","A","B","C","D",1
"P32","Segment 16",193,319,3567,3654,"1","48","1","a","A","B","C","D",1
"P32","Segment 16",297,366,3701,3810,"1","48","1","a","A","B","C","D",1
"P32","Segment 16",243,327,3910,3987,"1","48","1","a","A","B","C","D",1
"P32","Segment 16",236,338,3997,4230,"1","48","1","a","A","B","C","D",1
"P32","Segment 16",341,354,4254,4407,"1","48","1","a","A","B","C","D",1
"P32","Segment 16",1391,265,4584,4697,"1","48","1","a","A","B","C","D",2
"P32","Segment 16",1390,262,4707,4794,"1","48","1","a","A","B","C","D",2
"P32","Segment 16",1386,282,4864,4940,"1","48","1","a","A","B","C","D",2
"P32","Segment 16",555,776,5764,5883,"1","48","1","a","A","B","C","D",3
"P32","Segment 16",397,849,5920,5990,"1","48","1","a","A","B","C","D",3
"P32","Segment 16",431,874,6007,6147,"1","48","1","a","A","B","C","D",3
"P32","Segment 16",408,809,6177,6453,"1","48","1","a","A","B","C","D",3
"P32","Segment 16",1421,802,6530,6663,"1","48","1","a","A","B","C","D",4
"P32","Segment 16",1451,729,6703,6763,"1","48","1","a","A","B","C","D",4
"P32","Segment 16",554,777,6873,6993,"1","48","1","a","A","B","C","D",3
"P32","Segment 16",443,779,7043,7450,"1","48","1","a","A","B","C","D",3
"P32","Segment 16",562,712,7500,7973,"1","48","1","a","A","B","C","D",3
"P32","Segment 16",576,739,7990,8216,"1","48","1","a","A","B","C","D",3
"P32","Segment 17",1652,189,1141,1275,"1","50","14","d","B","C","A","D",2
"P32","Segment 17",1664,147,1325,1491,"1","50","14","d","B","C","A","D",2
"P32","Segment 17",492,498,2161,2224,"1","50","14","d","B","C","A","D",1
"P32","Segment 17",437,657,2308,2664,"1","50","14","d","B","C","A","D",3
"P32","Segment 17",372,638,2711,3091,"1","50","14","d","B","C","A","D",3
"P32","Segment 17",472,674,3144,3394,"1","50","14","d","B","C","A","D",3
"P32","Segment 17",488,668,3461,3964,"1","50","14","d","B","C","A","D",3
"P32","Segment 17",484,438,4054,4301,"1","50","14","d","B","C","A","D",1
"P32","Segment 17",438,684,4351,4531,"1","50","14","d","B","C","A","D",3
"P32","Segment 17",497,652,4554,4641,"1","50","14","d","B","C","A","D",3
"P32","Segment 17",510,683,4647,4794,"1","50","14","d","B","C","A","D",3
"P32","Segment 17",478,246,4907,5031,"1","50","14","d","B","C","A","D",1
"P32","Segment 17",1590,803,5347,5647,"1","50","14","d","B","C","A","D",4
"P32","Segment 17",1636,734,5764,5861,"1","50","14","d","B","C","A","D",4
"P32","Segment 17",1571,755,5891,6171,"1","50","14","d","B","C","A","D",4
"P32","Segment 17",1625,729,6187,6327,"1","50","14","d","B","C","A","D",4
"P32","Segment 17",1627,201,6477,6627,"1","50","14","d","B","C","A","D",2
"P32","Segment 17",1375,660,7604,8007,"1","50","14","d","B","C","A","D",4
"P32","Segment 18",975,576,0,186,"1","52","21","a","D","B","A","C",4
"P32","Segment 18",965,544,193,363,"1","52","21","a","D","B","A","C",4
"P32","Segment 18",603,424,419,602,"1","52","21","a","D","B","A","C",1
"P32","Segment 18",416,714,676,796,"1","52","21","a","D","B","A","C",3
"P32","Segment 18",867,675,902,1042,"1","52","21","a","D","B","A","C",3
"P32","Segment 18",1107,510,1129,1226,"1","52","21","a","D","B","A","C",2
"P32","Segment 18",1289,430,1582,1656,"1","52","21","a","D","B","A","C",2
"P32","Segment 18",1378,752,1739,1829,"1","52","21","a","D","B","A","C",4
"P32","Segment 18",1372,718,1842,1916,"1","52","21","a","D","B","A","C",4
"P32","Segment 18",1379,680,1932,2002,"1","52","21","a","D","B","A","C",4
"P32","Segment 18",433,711,2702,2862,"1","52","21","a","D","B","A","C",3
"P32","Segment 18",346,702,2959,3185,"1","52","21","a","D","B","A","C",3
"P32","Segment 18",740,944,3242,3499,"1","52","21","a","D","B","A","C",3
"P32","Segment 18",803,966,3539,4119,"1","52","21","a","D","B","A","C",3
"P32","Segment 18",1422,716,4175,4245,"1","52","21","a","D","B","A","C",4
"P32","Segment 18",1341,301,4492,4742,"1","52","21","a","D","B","A","C",2
"P32","Segment 18",698,966,4809,5152,"1","52","21","a","D","B","A","C",3
"P32","Segment 18",530,395,5255,5462,"1","52","21","a","D","B","A","C",1
"P32","Segment 18",532,476,5489,5608,"1","52","21","a","D","B","A","C",1
"P32","Segment 18",1447,1053,5705,5875,"1","52","21","a","D","B","A","C",4
"P32","Segment 18",1573,959,5925,6038,"1","52","21","a","D","B","A","C",4
"P32","Segment 18",1370,712,6102,6282,"1","52","21","a","D","B","A","C",4
"P32","Segment 18",1307,710,6312,6418,"1","52","21","a","D","B","A","C",4
"P32","Segment 18",1296,679,6435,6678,"1","52","21","a","D","B","A","C",4
"P32","Segment 18",1325,553,7065,7178,"1","52","21","a","D","B","A","C",4
"P32","Segment 18",1315,566,7185,7348,"1","52","21","a","D","B","A","C",4
"P32","Segment 18",1334,585,7445,7552,"1","52","21","a","D","B","A","C",4
"P32","Segment 18",1272,692,7578,7822,"1","52","21","a","D","B","A","C",4
"P32","Segment 18",1315,557,7928,8078,"1","52","21","a","D","B","A","C",4
"P32","Segment 18",1309,645,8205,8345,"1","52","21","a","D","B","A","C",4
"P32","Segment 19",982,558,0,256,"1","54","7","c","C","D","A","B",4
"P32","Segment 19",963,548,263,420,"1","54","7","c","C","D","A","B",4
"P32","Segment 19",399,750,476,616,"1","54","7","c","C","D","A","B",3
"P32","Segment 19",472,720,643,803,"1","54","7","c","C","D","A","B",3
"P32","Segment 19",443,667,853,960,"1","54","7","c","C","D","A","B",3
"P32","Segment 19",419,277,1503,1626,"1","54","7","c","C","D","A","B",1
"P32","Segment 19",421,261,1689,1823,"1","54","7","c","C","D","A","B",1
"P32","Segment 19",512,724,1896,2223,"1","54","7","c","C","D","A","B",3
"P32","Segment 19",469,660,2246,2613,"1","54","7","c","C","D","A","B",3
"P32","Segment 19",517,676,2633,2863,"1","54","7","c","C","D","A","B",3
"P32","Segment 19",1331,669,2963,3229,"1","54","7","c","C","D","A","B",4
"P32","Segment 19",1350,598,3309,3386,"1","54","7","c","C","D","A","B",4
"P32","Segment 19",1337,616,3466,3536,"1","54","7","c","C","D","A","B",4
"P32","Segment 19",1349,631,3662,3926,"1","54","7","c","C","D","A","B",4
"P32","Segment 19",648,695,4022,4109,"1","54","7","c","C","D","A","B",3
"P32","Segment 19",482,650,4152,4506,"1","54","7","c","C","D","A","B",3
"P32","Segment 19",455,655,4516,4676,"1","54","7","c","C","D","A","B",3
"P32","Segment 19",510,668,4702,5152,"1","54","7","c","C","D","A","B",3
"P32","Segment 19",528,634,5172,5352,"1","54","7","c","C","D","A","B",3
"P32","Segment 19",522,382,5519,5599,"1","54","7","c","C","D","A","B",1
"P32","Segment 19",411,351,5649,5836,"1","54","7","c","C","D","A","B",1
"P32","Segment 19",1068,340,5936,6032,"1","54","7","c","C","D","A","B",2
"P32","Segment 19",1291,349,6136,6595,"1","54","7","c","C","D","A","B",2
"P32","Segment 19",1327,312,6992,7062,"1","54","7","c","C","D","A","B",2
"P32","Segment 19",1309,340,7075,7152,"1","54","7","c","C","D","A","B",2
"P32","Segment 19",1277,395,7182,7592,"1","54","7","c","C","D","A","B",2
"P32","Segment 19",1186,398,7785,7925,"1","54","7","c","C","D","A","B",2
"P32","Segment 19",1196,452,8012,8199,"1","54","7","c","C","D","A","B",2
"P32","Segment 19",1315,379,8352,8396,"1","54","7","c","C","D","A","B",2
"P32","Segment 2",991,554,0,208,"1","6","10","d","C","A","B","D",4
"P32","Segment 2",579,392,415,482,"1","6","10","d","C","A","B","D",1
"P32","Segment 2",446,311,522,755,"1","6","10","d","C","A","B","D",1
"P32","Segment 2",469,233,788,895,"1","6","10","d","C","A","B","D",1
"P32","Segment 2",1462,803,1278,1368,"1","6","10","d","C","A","B","D",4
"P32","Segment 2",1440,811,1375,1462,"1","6","10","d","C","A","B","D",4
"P32","Segment 2",1360,302,1632,1758,"1","6","10","d","C","A","B","D",2
"P32","Segment 2",497,246,1875,1958,"1","6","10","d","C","A","B","D",1
"P32","Segment 2",454,259,2032,2568,"1","6","10","d","C","A","B","D",1
"P32","Segment 2",1383,178,2701,2781,"1","6","10","d","C","A","B","D",2
"P32","Segment 2",1410,209,2808,2875,"1","6","10","d","C","A","B","D",2
"P32","Segment 2",1395,240,2881,3185,"1","6","10","d","C","A","B","D",2
"P32","Segment 2",467,776,3278,3521,"1","6","10","d","C","A","B","D",3
"P32","Segment 2",1383,385,3621,3768,"1","6","10","d","C","A","B","D",2
"P32","Segment 2",1588,371,3905,4005,"1","6","10","d","C","A","B","D",2
"P32","Segment 2",1613,309,4098,4301,"1","6","10","d","C","A","B","D",2
"P32","Segment 2",1360,215,4365,4565,"1","6","10","d","C","A","B","D",2
"P32","Segment 2",1356,253,4571,4661,"1","6","10","d","C","A","B","D",2
"P32","Segment 2",621,283,4791,5074,"1","6","10","d","C","A","B","D",1
"P32","Segment 2",710,347,5114,5571,"1","6","10","d","C","A","B","D",1
"P32","Segment 2",526,299,5614,5781,"1","6","10","d","C","A","B","D",1
"P32","Segment 2",459,258,5804,6271,"1","6","10","d","C","A","B","D",1
"P32","Segment 2",468,233,6278,7454,"1","6","10","d","C","A","B","D",1
"P32","Segment 2",498,234,7464,7914,"1","6","10","d","C","A","B","D",1
"P32","Segment 2",719,296,7964,8241,"1","6","10","d","C","A","B","D",1
"P32","Segment 2",725,324,8247,8341,"1","6","10","d","C","A","B","D",1
"P32","Segment 2",738,368,8347,8627,"1","6","10","d","C","A","B","D",1
"P32","Segment 2",496,282,8721,8937,"1","6","10","d","C","A","B","D",1
"P32","Segment 2",1465,822,9237,9580,"1","6","10","d","C","A","B","D",4
"P32","Segment 2",1471,789,9587,9754,"1","6","10","d","C","A","B","D",4
"P32","Segment 2",1485,422,10007,10364,"1","6","10","d","C","A","B","D",2
"P32","Segment 2",1395,688,10420,10567,"1","6","10","d","C","A","B","D",4
"P32","Segment 2",1446,799,10607,10697,"1","6","10","d","C","A","B","D",4
"P32","Segment 2",482,776,11157,11314,"1","6","10","d","C","A","B","D",3
"P32","Segment 2",504,720,11344,11877,"1","6","10","d","C","A","B","D",3
"P32","Segment 2",1432,316,11980,11988,"1","6","10","d","C","A","B","D",2
"P32","Segment 20",975,567,0,331,"1","58","16","b","B","D","A","C",4
"P32","Segment 20",592,402,395,498,"1","58","16","b","B","D","A","C",1
"P32","Segment 20",555,697,908,968,"1","58","16","b","B","D","A","C",3
"P32","Segment 20",1470,221,1671,1771,"1","58","16","b","B","D","A","C",2
"P32","Segment 20",1423,145,1858,2078,"1","58","16","b","B","D","A","C",2
"P32","Segment 20",1513,784,2138,2304,"1","58","16","b","B","D","A","C",4
"P32","Segment 20",1443,729,2404,2508,"1","58","16","b","B","D","A","C",4
"P32","Segment 20",576,743,3354,3578,"1","58","16","b","B","D","A","C",3
"P32","Segment 20",550,767,3601,4038,"1","58","16","b","B","D","A","C",3
"P32","Segment 20",669,692,4067,4247,"1","58","16","b","B","D","A","C",3
"P32","Segment 20",527,756,5061,5341,"1","58","16","b","B","D","A","C",3
"P32","Segment 20",561,781,5364,5487,"1","58","16","b","B","D","A","C",3
"P32","Segment 20",1570,651,5861,6017,"1","58","16","b","B","D","A","C",4
"P32","Segment 20",1494,728,6127,6367,"1","58","16","b","B","D","A","C",4
"P32","Segment 20",1453,721,6411,6657,"1","58","16","b","B","D","A","C",4
"P32","Segment 20",1490,704,6670,6947,"1","58","16","b","B","D","A","C",4
"P32","Segment 20",1450,719,6970,7244,"1","58","16","b","B","D","A","C",4
"P32","Segment 20",1385,712,7257,7537,"1","58","16","b","B","D","A","C",4
"P32","Segment 20",1365,699,7544,7810,"1","58","16","b","B","D","A","C",4
"P32","Segment 20",1364,677,7817,7884,"1","58","16","b","B","D","A","C",4
"P32","Segment 20",1270,766,7947,8007,"1","58","16","b","B","D","A","C",4
"P32","Segment 20",1258,695,8137,8284,"1","58","16","b","B","D","A","C",4
"P32","Segment 20",1392,667,8340,8472,"1","58","16","b","B","D","A","C",4
"P32","Segment 21",971,566,0,322,"1","60","20","b","D","A","C","B",4
"P32","Segment 21",684,452,378,485,"1","60","20","b","D","A","C","B",1
"P32","Segment 21",521,695,1021,1165,"1","60","20","b","D","A","C","B",3
"P32","Segment 21",1414,247,2911,3151,"1","60","20","b","D","A","C","B",2
"P32","Segment 21",1339,283,3194,3484,"1","60","20","b","D","A","C","B",2
"P32","Segment 21",1345,226,3498,3594,"1","60","20","b","D","A","C","B",2
"P32","Segment 21",1339,267,3611,3858,"1","60","20","b","D","A","C","B",2
"P32","Segment 21",1399,688,4121,4244,"1","60","20","b","D","A","C","B",4
"P32","Segment 21",1352,737,4288,4374,"1","60","20","b","D","A","C","B",4
"P32","Segment 21",1279,209,4438,4511,"1","60","20","b","D","A","C","B",2
"P32","Segment 21",1298,244,4524,5444,"1","60","20","b","D","A","C","B",2
"P32","Segment 21",482,312,5581,5811,"1","60","20","b","D","A","C","B",1
"P32","Segment 21",465,677,5864,6077,"1","60","20","b","D","A","C","B",3
"P32","Segment 21",425,640,6094,6411,"1","60","20","b","D","A","C","B",3
"P32","Segment 21",405,647,6431,6684,"1","60","20","b","D","A","C","B",3
"P32","Segment 21",401,650,6691,6917,"1","60","20","b","D","A","C","B",3
"P32","Segment 21",454,619,7161,7331,"1","60","20","b","D","A","C","B",3
"P32","Segment 21",468,670,7354,7451,"1","60","20","b","D","A","C","B",3
"P32","Segment 21",548,684,7604,8034,"1","60","20","b","D","A","C","B",3
"P32","Segment 21",584,736,8057,8280,"1","60","20","b","D","A","C","B",3
"P32","Segment 22",995,445,0,181,"1","63","3","c","A","C","B","D",2
"P32","Segment 22",996,394,188,278,"1","63","3","c","A","C","B","D",2
"P32","Segment 22",584,391,341,418,"1","63","3","c","A","C","B","D",1
"P32","Segment 22",409,171,577,684,"1","63","3","c","A","C","B","D",1
"P32","Segment 22",316,495,2181,2294,"1","63","3","c","A","C","B","D",1
"P32","Segment 22",400,51,2714,2794,"1","63","3","c","A","C","B","D",1
"P32","Segment 22",400,6,2831,2904,"1","63","3","c","A","C","B","D",1
"P32","Segment 22",374,2,2910,2994,"1","63","3","c","A","C","B","D",1
"P32","Segment 22",349,64,3110,3374,"1","63","3","c","A","C","B","D",1
"P32","Segment 22",361,14,3410,3557,"1","63","3","c","A","C","B","D",1
"P32","Segment 22",541,708,3654,3790,"1","63","3","c","A","C","B","D",3
"P32","Segment 22",407,645,3867,3984,"1","63","3","c","A","C","B","D",3
"P32","Segment 22",375,636,4057,4344,"1","63","3","c","A","C","B","D",3
"P32","Segment 22",290,648,4404,4500,"1","63","3","c","A","C","B","D",3
"P32","Segment 22",1312,171,4890,5080,"1","63","3","c","A","C","B","D",2
"P32","Segment 22",650,296,5167,5383,"1","63","3","c","A","C","B","D",1
"P32","Segment 22",1278,231,5487,5597,"1","63","3","c","A","C","B","D",2
"P32","Segment 22",1319,91,5857,5933,"1","63","3","c","A","C","B","D",2
"P32","Segment 22",1286,214,6020,6160,"1","63","3","c","A","C","B","D",2
"P32","Segment 22",1219,740,6330,6400,"1","63","3","c","A","C","B","D",4
"P32","Segment 22",1253,657,6430,6490,"1","63","3","c","A","C","B","D",4
"P32","Segment 22",1257,586,6940,7013,"1","63","3","c","A","C","B","D",4
"P32","Segment 22",1232,629,7040,7743,"1","63","3","c","A","C","B","D",4
"P32","Segment 22",1215,675,7760,8003,"1","63","3","c","A","C","B","D",4
"P32","Segment 22",1073,597,8036,8223,"1","63","3","c","A","C","B","D",4
"P32","Segment 22",1281,649,8263,8406,"1","63","3","c","A","C","B","D",4
"P32","Segment 23",966,552,0,68,"1","65","11","c","C","B","D","A",4
"P32","Segment 23",571,467,545,612,"1","65","11","c","C","B","D","A",1
"P32","Segment 23",541,457,655,888,"1","65","11","c","C","B","D","A",1
"P32","Segment 23",646,360,958,1138,"1","65","11","c","C","B","D","A",1
"P32","Segment 23",379,723,2705,2925,"1","65","11","c","C","B","D","A",3
"P32","Segment 23",1453,176,3268,3531,"1","65","11","c","C","B","D","A",2
"P32","Segment 23",1436,186,3538,3644,"1","65","11","c","C","B","D","A",2
"P32","Segment 23",1367,633,4381,4474,"1","65","11","c","C","B","D","A",4
"P32","Segment 23",1327,634,4518,4618,"1","65","11","c","C","B","D","A",4
"P32","Segment 23",1346,608,4978,5054,"1","65","11","c","C","B","D","A",4
"P32","Segment 23",1296,614,5148,5441,"1","65","11","c","C","B","D","A",4
"P32","Segment 23",617,461,5557,5651,"1","65","11","c","C","B","D","A",1
"P32","Segment 23",352,228,5737,5937,"1","65","11","c","C","B","D","A",1
"P32","Segment 23",447,882,6031,6157,"1","65","11","c","C","B","D","A",3
"P32","Segment 23",449,704,6644,7147,"1","65","11","c","C","B","D","A",3
"P32","Segment 23",615,812,7274,7421,"1","65","11","c","C","B","D","A",3
"P32","Segment 23",551,652,7464,7581,"1","65","11","c","C","B","D","A",3
"P32","Segment 23",576,694,7587,8034,"1","65","11","c","C","B","D","A",3
"P32","Segment 24",979,517,0,55,"1","71","24","b","D","C","B","A",2
"P32","Segment 24",986,544,61,418,"1","71","24","b","D","C","B","A",4
"P32","Segment 24",928,611,491,631,"1","71","24","b","D","C","B","A",3
"P32","Segment 24",608,271,705,765,"1","71","24","b","D","C","B","A",1
"P32","Segment 24",358,374,898,965,"1","71","24","b","D","C","B","A",1
"P32","Segment 24",290,354,1111,1218,"1","71","24","b","D","C","B","A",1
"P32","Segment 24",377,748,1338,1705,"1","71","24","b","D","C","B","A",3
"P32","Segment 24",1349,708,2045,2151,"1","71","24","b","D","C","B","A",4
"P32","Segment 24",1298,445,2285,2551,"1","71","24","b","D","C","B","A",2
"P32","Segment 24",1285,412,2568,2648,"1","71","24","b","D","C","B","A",2
